0.0 1.0
0.30612244898 0.998127536176
0.612244897959 0.992531155182
0.918367346939 0.983273496015
1.22448979592 0.970457659141
1.5306122449 0.954225295238
1.83673469388 0.934753999253
2.14285714286 0.912254076829
2.44897959184 0.886964765377
2.75510204082 0.859150004711
3.0612244898 0.829093861633
3.36734693878 0.797095719127
3.67346938776 0.763465343588
3.97959183673 0.728517942889
4.28571428571 0.692569324205
4.59183673469 0.655931253541
4.89795918367 0.618907109307
5.20408163265 0.5817879104
5.51020408163 0.544848785604
5.81632653061 0.50834593629
6.12244897959 0.472514128856
6.42857142857 0.4375647377
6.73469387755 0.403684344267
7.04081632653 0.371033883306
7.34693877551 0.339748314344
7.65306122449 0.309936784856
7.95918367347 0.281683241923
8.26530612245 0.255047441519
8.57142857143 0.230066298994
8.87755102041 0.206755520853
9.18367346939 0.185111456482
9.48979591837 0.165113108901
9.79591836735 0.146724245739
10.1020408163 0.129895555185
10.4081632653 0.114566796431
10.7142857143 0.100668899773
11.0204081633 0.0881259778537
11.3265306122 0.0768572161538
11.6326530612 0.0667786176423
11.9387755102 0.0578045831231
12.2448979592 0.0498493151633
12.5510204082 0.0428280393574
12.8571428571 0.0366580419534
13.1632653061 0.031259527465
13.4693877551 0.026556303754
13.7755102041 0.0224763051829
14.0816326531 0.0189519668077
14.387755102 0.0159204642505
14.693877551 0.0133238349028
15.0 0.0111089965382
