260.0	0.07808419999999999
280.0	0.0671625
300.0	0.27464
320.0	0.36428600000000005
340.0	0.391287
360.0	0.388493
370.0	0.425579
380.0	0.40341
390.0	0.44429
400.0	0.4692
410.0	0.489746
420.0	0.5125139999999999
430.0	0.517124
440.0	0.5169210000000001
450.0	0.53036
460.0	0.544801
470.0	0.549285
480.0	0.5433910000000001
490.0	0.530249
500.0	0.53153
510.0	0.5052409999999999
520.0	0.49341799999999997
530.0	0.47550899999999996
540.0	0.460905
550.0	0.45000700000000005
560.0	0.43768500000000005
570.0	0.41987699999999994
580.0	0.40836100000000003
590.0	0.400404
600.0	0.38182000000000005
610.0	0.367122
620.0	0.351792
630.0	0.343238
640.0	0.32525
650.0	0.308379
660.0	0.297222
670.0	0.285108
680.0	0.274713
690.0	0.257052
700.0	0.244605
710.0	0.231078
720.0	0.219772
730.0	0.20765799999999998
740.0	0.19579899999999997
750.0	0.1834
760.0	0.173684
770.0	0.164912
780.0	0.154556
790.0	0.145181
800.0	0.133788
810.0	0.122205
820.0	0.112323
830.0	0.10433400000000001
840.0	0.0966718
850.0	0.08889430000000001
860.0	0.0807872
870.0	0.07296330000000001
880.0	0.065623
890.0	0.0592473
900.0	0.0528615
910.0	0.047541799999999995
920.0	0.0421729
930.0	0.0373396
940.0	0.032976899999999996
950.0	0.0291007
960.0	0.025277599999999997
970.0	0.0217905
980.0	0.0189787
990.0	0.0166361
1000.0	0.0146811
