1.410006	0.13945     	0.1411      		
1.417669	0.1653      	0.16449     		
1.425332	0.19382     	0.19033     		
1.432995	0.22479     	0.21838     		
1.440658	0.25783     	0.24832     		
1.448321	0.29246     	0.27969     		
1.455984	0.32807     	0.31193     		
1.463648	0.36393     	0.34439     		
1.471311	0.39923     	0.37632     		
1.478974	0.43311     	0.40692     		
1.486637	0.46464     	0.43538     		
1.494300	0.49294     	0.46088     		
1.501963	0.51716     	0.48265     		
1.509626	0.53656     	0.50002     		
1.517289	0.5505      	0.51243     		
1.524952	0.55855     	0.51947     		
1.532615	0.56042     	0.5209      		
1.540278	0.55607     	0.51667     		
1.547941	0.54562     	0.50691     		
1.555604	0.52944     	0.49194     		
1.563268	0.50804     	0.47225     		
1.570931	0.4821      	0.44845     		
1.578594	0.45242     	0.42127     		
1.586257	0.41987     	0.39149     		
1.593920	0.38536     	0.35994     		
1.601583	0.34978     	0.32745     		
1.609246	0.31401     	0.29479     		
1.616909	0.27882     	0.26267     		
1.624572	0.2449      	0.23172     		
1.632235	0.21283     	0.20245     		
1.639898	0.18305     	0.17527     		
1.647561	0.1559      	0.15048     		
1.655224	0.13157     	0.12826     		
1.662888	0.11019     	0.1087      		
1.670551	0.091753    	0.091814    		
1.678214	0.076214    	0.077551    		
1.685877	0.063462    	0.065807    		
1.693540	0.053352    	0.056451    		
1.701203	0.045724    	0.049334    		
1.708866	0.040413    	0.044306    		
1.716529	0.037261    	0.041223    		
1.724192	0.036129    	0.039955    		
1.731855	0.036893    	0.040391    		
1.739518	0.039453    	0.042439    		
1.747181	0.043729    	0.046026    		
1.754844	0.049655    	0.051092    		
1.762508	0.057176    	0.057587    		
1.770171	0.066241    	0.065463    		
1.777834	0.076792    	0.07467     		
1.785497	0.088758    	0.085143    		
1.793160	0.10205     	0.096802    		
1.800823	0.11654     	0.10954     		
1.808486	0.13209     	0.12322     		
1.816149	0.1485      	0.13767     		
1.823812	0.16554     	0.15269     		
1.831475	0.18295     	0.16804     		
1.839138	0.20042     	0.18346     		
1.846801	0.21764     	0.19865     		
1.854464	0.23425     	0.2133      		
1.862128	0.2499      	0.22711     		
1.869791	0.26423     	0.23974     		
1.877454	0.2769      	0.2509      		
1.885117	0.2876      	0.26032     		
1.892780	0.29606     	0.26774     		
1.900443	0.30207     	0.27299     		
1.908106	0.30546     	0.27591     		
1.915769	0.30615     	0.27643     		
1.923432	0.30412     	0.27453     		
1.931095	0.29941     	0.27027     		
1.938758	0.29217     	0.26374     		
1.946421	0.28258     	0.25513     		
1.954084	0.27088     	0.24466     		
1.961748	0.25737     	0.23258     		
1.969411	0.24238     	0.21918     		
1.977074	0.22627     	0.20478     		
1.984737	0.20938     	0.1897      		
1.992400	0.19209     	0.17426     		
2.000063	0.17472     	0.15875     		
2.007726	0.15759     	0.14346     		
2.015389	0.141       	0.12864     		
2.023052	0.12519     	0.11452     		
2.030715	0.11036     	0.10127     		
2.038378	0.096686    	0.089032    		
2.046041	0.084281    	0.077925    		
2.053704	0.073234    	0.06802     		
2.061368	0.063595    	0.059359    		
2.069031	0.055383    	0.05196     		
2.076694	0.048595    	0.045817    		
2.084357	0.043206    	0.040909    		
2.092020	0.039177    	0.037198    		
2.099683	0.03646     	0.034642    		
2.107346	0.034999    	0.03319     		
2.115009	0.034735    	0.032789    		
2.122672	0.035608    	0.033385    		
2.130335	0.037556    	0.034922    		
2.137998	0.040517    	0.037344    		
2.145661	0.044425    	0.040594    		
2.153324	0.049213    	0.044614    		
2.160988	0.05481     	0.049339    		
2.168651	0.061138    	0.054702    		
2.176314	0.068111    	0.060627    		
2.183977	0.075632    	0.067033    		
2.191640	0.083596    	0.073826    		
2.199303	0.091887    	0.080905    		
2.206966	0.10038     	0.08816     		
2.214629	0.10893     	0.095472    		
2.222292	0.11739     	0.10271     		
2.229955	0.12562     	0.10976     		
2.237618	0.13346     	0.11647     		
2.245281	0.14077     	0.12272     		
2.252944	0.14738     	0.12838     		
2.260608	0.15318     	0.13333     		
2.268271	0.15803     	0.13747     		
2.275934	0.16183     	0.1407      		
2.283597	0.1645      	0.14296     		
2.291260	0.16598     	0.14419     		
2.298923	0.16623     	0.14437     		
2.306586	0.16526     	0.14348     		
2.314249	0.16308     	0.14155     		
2.321912	0.15974     	0.13863     		
2.329575	0.15532     	0.13477     		
2.337238	0.14992     	0.13006     		
2.344901	0.14364     	0.1246      		
2.352564	0.13664     	0.1185      		
2.360227	0.12903     	0.1119      		
2.367891	0.12099     	0.10491     		
2.375554	0.11265     	0.097669    		
2.383217	0.10417     	0.090307    		
2.390880	0.095694    	0.082947    		
2.398543	0.087354    	0.075707    		
2.406206	0.079275    	0.068693    		
2.413869	0.071566    	0.061999    		
2.421532	0.064323    	0.055708    		
2.429195	0.057623    	0.049887    		
2.436858	0.051531    	0.04459     		
2.444521	0.046094    	0.03986     		
2.452184	0.041347    	0.035725    		
2.459847	0.03731     	0.032202    		
2.467511	0.033992    	0.029299    		
2.475174	0.031391    	0.027014    		
2.482837	0.029498    	0.025338    		
2.490500	0.028295    	0.024256    		
2.498163	0.027759    	0.023747    		
2.505826	0.027859    	0.023784    		
2.513489	0.028564    	0.02434     		
2.521152	0.029835    	0.025382    		
2.528815	0.031631    	0.026873    		
2.536478	0.033908    	0.028776    		
2.544141	0.036617    	0.031049    		
2.551804	0.039707    	0.033648    		
2.559467	0.043123    	0.036526    		
2.567131	0.046806    	0.039632    		
2.574794	0.050694    	0.042914    		
2.582457	0.054722    	0.046316    		
2.590120	0.058823    	0.049781    		
2.597783	0.062926    	0.053248    		
2.605446	0.066961    	0.056659    		
2.613109	0.070856    	0.059952    		
2.620772	0.074542    	0.063069    		
2.628435	0.077951    	0.065952    		
2.636098	0.081021    	0.068548    		
2.643761	0.083692    	0.070807    		
2.651424	0.085914    	0.072687    		
2.659087	0.087644    	0.074149    		
2.666751	0.088847    	0.075167    		
2.674414	0.089502    	0.07572     		
2.682077	0.089593    	0.075798    		
2.689740	0.089121    	0.075398    		
2.697403	0.088094    	0.074529    		
2.705066	0.086534    	0.073208    		
2.712729	0.08447     	0.071461    		
2.720392	0.081943    	0.069323    		
2.728055	0.079002    	0.066833    		
2.735718	0.075701    	0.064039    		
2.743381	0.072101    	0.060992    		
2.751044	0.068266    	0.057745    		
2.758707	0.064261    	0.054355    		
2.766371	0.060154    	0.050877    		
2.774034	0.056009    	0.047367    		
2.781697	0.051891    	0.043878    		
2.789360	0.047857    	0.04046     		
2.797023	0.043962    	0.037159    		
2.804686	0.040256    	0.034017    		
2.812349	0.036782    	0.031069    		
2.820012	0.033576    	0.028347    		
2.827675	0.030669    	0.025876    		
2.835338	0.028083    	0.023676    		
2.843001	0.025838    	0.021762    		
2.850664	0.023944    	0.020143    		
2.858327	0.022407    	0.018824    		
2.865991	0.021228    	0.017806    		
2.873654	0.020402    	0.017084    		
2.881317	0.019921    	0.016651    		
2.888980	0.019772    	0.016498    		
2.896643	0.019941    	0.01661     		
2.904306	0.020407    	0.016972    		
2.911969	0.02115     	0.017566    		
2.919632	0.022144    	0.01837     		
2.927295	0.023364    	0.019364    		
2.934958	0.024781    	0.020522    		
2.942621	0.026365    	0.021821    		
2.950284	0.028084    	0.023232    		
2.957947	0.029905    	0.02473     		
2.965611	0.031794    	0.026284    		
2.973274	0.033716    	0.027868    		
2.980937	0.035636    	0.02945     		
2.988600	0.037521    	0.031004    		
2.996263	0.039335    	0.032501    		
3.003926	0.041046    	0.033913    		
3.011589	0.042624    	0.035214    		
3.019252	0.04404     	0.036383    		
3.026915	0.045267    	0.037395    		
3.034578	0.046283    	0.038234    		
3.042241	0.04707     	0.038884    		
3.049904	0.047613    	0.039332    		
3.057567	0.047902    	0.03957     		
3.065231	0.047931    	0.039593    		
3.072894	0.047699    	0.039401    		
3.080557	0.047212    	0.038998    		
3.088220	0.046476    	0.03839     		
3.095883	0.045506    	0.037588    		
3.103546	0.044318    	0.036606    		
3.111209	0.042933    	0.035461    		
3.118872	0.041375    	0.034173    		
3.126535	0.039669    	0.032762    		
3.134198	0.037844    	0.031253    		
3.141861	0.035928    	0.029668    		
3.149524	0.033952    	0.028034    		
3.157187	0.031944    	0.026373    		
3.164851	0.029935    	0.02471     		
3.172514	0.027952    	0.023068    		
3.180177	0.026021    	0.021469    		
3.187840	0.024166    	0.019932    		
3.195503	0.02241     	0.018476    		
3.203166	0.020771    	0.017116    		
3.210829	0.019266    	0.015866    		
3.218492	0.017909    	0.014737    		
3.226155	0.01671     	0.013738    		
3.233818	0.015678    	0.012875    		
3.241481	0.014816    	0.012153    		
3.249144	0.014129    	0.011573    		
3.256807	0.013615    	0.011135    		
3.264470	0.013271    	0.010837    		
3.272134	0.013093    	0.010676    		
3.279797	0.013075    	0.010644    		
3.287460	0.013206    	0.010735    		
3.295123	0.013478    	0.010941    		
3.302786	0.013877    	0.011252    		
3.310449	0.014391    	0.011657    		
3.318112	0.015005    	0.012144    		
3.325775	0.015704    	0.012701    		
3.333438	0.016472    	0.013314    		
3.341101	0.017292    	0.01397     		
3.348764	0.018148    	0.014656    		
3.356427	0.019022    	0.015357    		
3.364090	0.019897    	0.01606     		
3.371754	0.020756    	0.016751    		
3.379417	0.021584    	0.017417    		
3.387080	0.022364    	0.018044    		
3.394743	0.023083    	0.018623    		
3.402406	0.023727    	0.019141    		
3.410069	0.024283    	0.019589    		
3.417732	0.024743    	0.019959    		
3.425395	0.025097    	0.020243    		
3.433058	0.025338    	0.020437    		
3.440721	0.025462    	0.020537    		
3.448384	0.025467    	0.02054     		
3.456047	0.025352    	0.020447    		
3.463710	0.025118    	0.020258    		
3.471374	0.024769    	0.019976    		
3.479037	0.024311    	0.019606    		
3.486700	0.023751    	0.019154    		
3.494363	0.023098    	0.018627    		
3.502026	0.022362    	0.018032    		
3.509689	0.021555    	0.01738     		
3.517352	0.020689    	0.01668     		
3.525015	0.019776    	0.015943    		
3.532678	0.01883     	0.015178    		
3.540341	0.017865    	0.014398    		
3.548004	0.016894    	0.013613    		
3.555667	0.01593     	0.012833    		
3.563330	0.014985    	0.012068    		
3.570994	0.01407     	0.011328    		
3.578657	0.013197    	0.010621    		
3.586320	0.012376    	0.009954    		
3.593983	0.011613    	0.009335    		
3.601646	0.010918    	0.0087693   		
3.609309	0.010294    	0.0082616   		
3.616972	0.0097482   	0.0078155   		
3.624635	0.0092821   	0.0074335   		
3.632298	0.008898    	0.0071172   		
3.639961	0.0085966   	0.006867    		
3.647624	0.0083772   	0.0066825   		
3.655287	0.008238    	0.0065622   		
3.662950	0.0081761   	0.0065039   		
3.670614	0.0081878   	0.0065043   		
3.678277	0.0082682   	0.0065599   		
3.685940	0.0084117   	0.006666    		
3.693603	0.0086122   	0.0068178   		
3.701266	0.0088627   	0.0070098   		
3.708929	0.0091559   	0.007236    		
3.716592	0.009484    	0.0074903   		
3.724255	0.009839    	0.0077664   		
3.731918	0.010213    	0.0080577   		
3.739581	0.010597    	0.0083576   		
3.747244	0.010983    	0.0086596   		
3.754907	0.011364    	0.0089575   		
3.762570	0.01173     	0.0092449   		
3.770234	0.012076    	0.009516    		
3.777897	0.012394    	0.0097654   		
3.785560	0.012678    	0.0099881   		
3.793223	0.012922    	0.010179    		
3.800886	0.013121    	0.010336    		
3.808549	0.013272    	0.010453    		
3.816212	0.013369    	0.01053     		
3.823875	0.013413    	0.010564    		
3.831538	0.0134      	0.010553    		
3.839201	0.01333     	0.010498    		
3.846864	0.013204    	0.010399    		
3.854527	0.013022    	0.010256    		
3.862190	0.012787    	0.01007     		
3.869854	0.012501    	0.0098454   		
3.877517	0.012168    	0.0095831   		
3.885180	0.011792    	0.0092867   		
3.892843	0.011377    	0.0089598   		
3.900506	0.010928    	0.0086062   		
3.908169	0.01045     	0.0082299   		
3.915832	0.0099491   	0.0078352   		
3.923495	0.0094299   	0.0074263   		
3.931158	0.0088981   	0.0070075   		
3.938821	0.0083589   	0.0065829   		
3.946484	0.0078176   	0.0061565   		
3.954147	0.0072787   	0.0057322   		
3.961810	0.0067469   	0.0053134   		
3.969474	0.0062261   	0.0049032   		
3.977137	0.0057199   	0.0045046   		
3.984800	0.0052315   	0.00412     		
3.992463	0.0047635   	0.0037514   		
4.000126	0.0043181   	0.0034006   		
4.007789	0.0038969   	0.0030689   		
4.015452	0.0035011   	0.0027572   		
4.023115	0.0031315   	0.0024661   		
4.030778	0.0027885   	0.002196    		
4.038441	0.0024719   	0.0019467   		
4.046104	0.0021816   	0.0017181   		
4.053767	0.0019168   	0.0015095   		
4.061430	0.0016766   	0.0013204   		
4.069094	0.00146     	0.0011498   		
4.076757	0.0012657   	0.00099679  		
4.084420	0.0010924   	0.0008603   		
4.092083	0.00093863  	0.0007392   		
4.099746	0.00080291  	0.00063231  		
4.107409	0.00068375  	0.00053847  		
4.115072	0           	0           		
4.122735	0           	0           		
4.130398	0           	0           		
4.138061	0           	0           		
4.145724	0           	0           		
4.153387	0           	0           		
4.161050	0           	0           		
4.168713	0           	0           		
4.176377	0           	0           		
4.184040	0           	0           		
4.191703	0           	0           		
4.199366	0           	0           		
4.207029	0           	0           		
4.214692	0           	0           		
4.222355	0           	0           		
4.230018	0           	0           		
4.237681	0           	0           		
4.245344	0           	0           		
4.253007	0           	0           		
4.260670	0           	0           		
4.268333	0           	0           		
4.275997	0           	0           		
4.283660	0           	0           		
4.291323	0           	0           		
4.298986	0           	0           		
4.306649	0           	0           		
4.314312	0           	0           		
4.321975	0           	0           		
4.329638	0           	0           		
4.337301	0           	0           		
4.344964	0           	0           		
4.352627	0           	0           		
4.360290	0           	0           		
4.367953	0           	0           		
4.375617	0           	0           		
4.383280	0           	0           		
4.390943	0           	0           		
4.398606	0           	0           		
4.406269	0           	0           		
4.413932	0           	0           		
4.421595	0           	0           		
4.429258	0           	0           		
4.436921	0           	0           		
4.444584	0           	0           		
4.452247	0           	0           		
4.459910	0           	0           		
4.467573	0           	0           		
4.475237	0           	0           		
4.482900	0           	0           		
4.490563	0           	0           		
4.498226	0           	0           		
4.505889	0           	0           		
4.513552	0           	0           		
4.521215	0           	0           		
4.528878	0           	0           		
4.536541	0           	0           		
4.544204	0           	0           		
4.551867	0           	0           		
4.559530	0           	0           		
4.567193	0           	0           		
4.574857	0           	0           		
4.582520	0           	0           		
4.590183	0           	0           		
