0.011901	2.5463e-23  	2.5152e-08  
0.023803	2.2124e-22  	7.8728e-08  
0.035704	1.8384e-21  	2.3567e-07  
0.047605	1.4609e-20  	6.7468e-07  
0.059506	1.1103e-19  	1.8472e-06  
0.071408	8.0701e-19  	4.8366e-06  
0.083309	5.6096e-18  	1.2111e-05  
0.095210	3.7291e-17  	2.9005e-05  
0.107111	2.3708e-16  	6.643e-05   
0.119013	1.4415e-15  	0.00014551  
0.130914	8.3821e-15  	0.0003048   
0.142815	4.6613e-14  	0.00061061  
0.154716	2.479e-13   	0.0011699   
0.166618	1.2609e-12  	0.0021436   
0.178519	6.1333e-12  	0.0037562   
0.190420	2.8532e-11  	0.0062949   
0.202321	1.2694e-10  	0.010089    
0.214223	5.4008e-10  	0.015464    
0.226124	2.1976e-09  	0.022668    
0.238025	8.5521e-09  	0.031778    
0.249926	3.1828e-08  	0.042606    
0.261828	1.1328e-07  	0.054629    
0.273729	3.856e-07   	0.066989    
0.285630	1.2553e-06  	0.078562    
0.297532	3.908e-06   	0.088114    
0.309433	1.1636e-05  	0.094522    
0.321334	3.3132e-05  	0.096986    
0.333235	9.0225e-05  	0.095214    
0.345137	0.00023498  	0.089499    
0.357038	0.00058525  	0.080708    
0.368939	0.0013941   	0.070193    
0.380840	0.0031757   	0.059702    
0.392742	0.0069186   	0.051367    
0.404643	0.014415    	0.047866    
0.416544	0.028723    	0.052785    
0.428445	0.054736    	0.071175    
0.440347	0.099754    	0.11017     
0.452248	0.17386     	0.17944     
0.464149	0.28981     	0.29118     
0.476050	0.46198     	0.45918     
0.487952	0.70431     	0.69679     
0.499853	1.0269      	1.0137      
0.511754	1.4319      	1.4119      
0.523656	1.9094      	1.8816      
0.535557	2.4352      	2.3989      
0.547458	2.9701      	2.9256      
0.559359	3.4644      	3.413       
0.571261	3.8646      	3.8087      
0.583162	4.123       	4.0656      
0.595063	4.2066      	4.1517      
0.606964	4.1046      	4.0559      
0.618866	3.8303      	3.791       
0.630767	3.4183      	3.3906      
0.642668	2.9175      	2.9025      
0.654569	2.3814      	2.3786      
0.666471	1.859       	1.867       
0.678372	1.3878      	1.4044      
0.690273	0.99088     	1.0135      
0.702174	0.67659     	0.70255     
0.714076	0.44182     	0.46892     
0.725977	0.27592     	0.30242     
0.737878	0.1648      	0.18953     
0.749779	0.094132    	0.11648     
