0.011901	1.7319e-14  	1.816e-12   
0.023803	6.5466e-14  	5.6441e-12  
0.035704	2.4076e-13  	1.7074e-11  
0.047605	8.6146e-13  	5.0282e-11  
0.059506	2.9989e-12  	1.4416e-10  
0.071408	1.0157e-11  	4.0243e-10  
0.083309	3.3471e-11  	1.094e-09   
0.095210	1.0731e-10  	2.897e-09   
0.107111	3.3473e-10  	7.4741e-09  
0.119013	1.0158e-09  	1.8792e-08  
0.130914	2.9994e-09  	4.6059e-08  
0.142815	8.6166e-09  	1.1009e-07  
0.154716	2.4083e-08  	2.5675e-07  
0.166618	6.5489e-08  	5.8447e-07  
0.178519	1.7326e-07  	1.2995e-06  
0.190420	4.4599e-07  	2.8236e-06  
0.202321	1.1169e-06  	6e-06       
0.214223	2.7215e-06  	1.2478e-05  
0.226124	6.4515e-06  	2.5413e-05  
0.238025	1.488e-05   	5.0729e-05  
0.249926	3.3391e-05  	9.9318e-05  
0.261828	7.29e-05    	0.00019083  
0.273729	0.00015485  	0.00036002  
0.285630	0.00032002  	0.00066716  
0.297532	0.00064346  	0.0012146   
0.309433	0.0012588   	0.0021726   
0.321334	0.0023958   	0.0038172   
0.333235	0.0044365   	0.0065855   
0.345137	0.007993    	0.011151    
0.357038	0.014011    	0.018518    
0.368939	0.023894    	0.030144    
0.380840	0.039646    	0.04806     
0.392742	0.064001    	0.074993    
0.404643	0.10052     	0.11445     
0.416544	0.15361     	0.1707      
0.428445	0.22837     	0.24867     
0.440347	0.33034     	0.35364     
0.452248	0.46489     	0.49068     
0.464149	0.63655     	0.66399     
0.476050	0.84798     	0.87594     
0.487952	1.0991      	1.1262      
0.499853	1.3859      	1.4106      
0.511754	1.7003      	1.7211      
0.523656	2.0296      	2.0451      
0.535557	2.3571      	2.3662      
0.547458	2.6633      	2.6653      
0.559359	2.9278      	2.9226      
0.571261	3.1314      	3.1193      
0.583162	3.2586      	3.2404      
0.595063	3.299       	3.276       
0.606964	3.2496      	3.2232      
0.618866	3.1143      	3.086       
0.630767	2.9038      	2.8752      
0.642668	2.6342      	2.6066      
0.654569	2.325       	2.2994      
0.666471	1.9965      	1.9737      
0.678372	1.668       	1.6484      
0.690273	1.3558      	1.3396      
0.702174	1.0723      	1.0593      
0.714076	0.82504     	0.81501     
0.725977	0.61764     	0.61022     
0.737878	0.44988     	0.44468     
0.749779	0.31884     	0.31549     
0.761681	0.2199      	0.21808     
0.773582	0.14763     	0.14708     
0.785483	0.096559    	0.0971      
0.797385	0.061647    	0.06318     
0.809286	0.038614    	0.041103    
0.821187	0.024033    	0.027497    
0.833088	0.015316    	0.019817    
0.844990	0.010619    	0.01625     
0.856891	0.0087149   	0.015582    
0.868792	0.0088591   	0.01707     
0.880693	0.010674    	0.020327    
0.892595	0.014056    	0.025226    
0.904496	0.019105    	0.03183     
0.916397	0.026072    	0.040346    
0.928298	0.035326    	0.051086    
0.940200	0.047324    	0.064445    
0.952101	0.062585    	0.080873    
0.964002	0.081663    	0.10086     
0.975903	0.10511     	0.12488     
0.987805	0.13346     	0.15342     
0.999706	0.16714     	0.18686     
1.011607	0.20647     	0.22547     
1.023508	0.25158     	0.26938     
1.035410	0.30237     	0.31848     
1.047311	0.35846     	0.37242     
1.059212	0.41916     	0.43056     
1.071114	0.48346     	0.49194     
1.083015	0.55003     	0.55532     
1.094916	0.61723     	0.61917     
1.106817	0.6832      	0.68171     
1.118719	0.74591     	0.74104     
1.130620	0.80328     	0.79517     
1.142521	0.85328     	0.84217     
1.154422	0.89403     	0.88026     
