#DataThief /Users/oxon/Desktop/Untitled 5.png Thursday 26-Apr-2018 10:30:50 AM
269.4867, 0.1157
269.643, 0.1157
269.7993, 0.1159
269.9557, 0.116
270.112, 0.1162
270.2683, 0.1166
270.4247, 0.1169
270.581, 0.1173
270.7372, 0.1175
270.8936, 0.1178
271.05, 0.1182
271.2063, 0.1184
271.3626, 0.1187
271.519, 0.1191
271.6753, 0.1194
271.8316, 0.1196
271.9879, 0.12
272.1443, 0.1203
272.3006, 0.1207
272.4569, 0.1208
272.6133, 0.1212
272.7696, 0.1216
272.9259, 0.1219
273.0822, 0.1221
273.2386, 0.1224
273.3949, 0.1228
273.5512, 0.1232
273.7076, 0.1235
273.8639, 0.1237
274.0202, 0.124
274.1764, 0.1244
274.3329, 0.1248
274.4892, 0.1251
274.6455, 0.1255
274.8018, 0.1258
274.9582, 0.1262
275.1145, 0.1265
275.2709, 0.1269
275.4272, 0.1274
275.5835, 0.1278
275.7399, 0.128
275.8961, 0.1285
276.0525, 0.1288
276.2089, 0.1292
276.3652, 0.1296
276.5215, 0.1299
276.6779, 0.1305
276.8342, 0.1308
276.9905, 0.1312
277.1468, 0.1315
277.3032, 0.132
277.4595, 0.1324
277.6159, 0.1328
277.7722, 0.1331
277.9285, 0.1337
278.0849, 0.134
278.2412, 0.1344
278.3975, 0.1349
278.5539, 0.1353
278.7102, 0.1356
278.8665, 0.136
279.0229, 0.1365
279.1792, 0.137
279.3355, 0.1374
279.4919, 0.1379
279.6482, 0.1383
279.8045, 0.1386
279.9609, 0.1392
280.1172, 0.1395
280.2735, 0.1401
280.4299, 0.1406
280.5862, 0.1409
280.7426, 0.1415
280.8989, 0.1418
281.0552, 0.1424
281.2116, 0.1427
281.3679, 0.1433
281.5242, 0.1438
281.6806, 0.1441
281.8369, 0.1447
281.9933, 0.1452
282.1496, 0.1456
282.3059, 0.1461
282.4623, 0.1466
282.6186, 0.147
282.7749, 0.1475
282.9313, 0.1481
283.0876, 0.1484
283.244, 0.1489
283.4003, 0.1495
283.5566, 0.15
283.713, 0.1504
283.8693, 0.1509
284.0256, 0.1514
284.182, 0.152
284.3383, 0.1525
284.4947, 0.1529
284.651, 0.1534
284.8073, 0.1539
284.9637, 0.1545
285.12, 0.155
285.2764, 0.1555
285.4327, 0.1559
285.589, 0.1564
285.7454, 0.1569
285.9017, 0.1575
286.0581, 0.158
286.2144, 0.1585
286.3707, 0.1591
286.5271, 0.1596
286.6834, 0.1601
286.8397, 0.1607
286.9961, 0.1612
287.1525, 0.1619
287.3088, 0.1625
287.4651, 0.163
287.6215, 0.1635
287.7778, 0.1642
287.9342, 0.1648
288.0905, 0.1653
288.2469, 0.166
288.4032, 0.1666
288.5594, 0.1671
288.7159, 0.1678
288.8721, 0.1683
289.0286, 0.169
289.1849, 0.1698
289.3413, 0.1703
289.4976, 0.171
289.654, 0.1717
289.8103, 0.1722
289.9667, 0.173
290.123, 0.1737
290.2793, 0.1743
290.4357, 0.1749
290.592, 0.1756
290.7484, 0.1763
290.9048, 0.177
291.0611, 0.1778
291.2175, 0.1785
291.3738, 0.1792
291.5302, 0.1801
291.6865, 0.1808
291.8429, 0.1815
291.9992, 0.1822
292.1556, 0.1829
292.3119, 0.1838
292.4683, 0.1844
292.6246, 0.1852
292.781, 0.1861
292.9374, 0.1868
